Bar_name,Module,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground,Inner_Outer,Left_Right_Mid
EAR-ZOO,11,87.09,47.8065,32.2519,110.043,55.7241,57.8879,EAR_ZOO,EAR-ZOO-11,EAR-11_ZOO-11,GEL_FAX_JAM_WAS,EAR-GEL-10_FAX-ZOO-11_JAM-ZOO-11_WAS-ZOO-11,EAR-GEL_FAX-ZOO_JAM-ZOO_WAS-ZOO,GEL-10_FAX-11_JAM-11_WAS-11,0,in_to_out,right
FAX-ZOO,11,58.5537,54.3467,57.8879,87.09,55.7241,68.2163,FAX_ZOO,FAX-ZOO-11,FAX-11_ZOO-11,AIR_COW_LIE_EVE_EAR_JAM_WAS,AIR-FAX-11_COW-FAX-11_FAX-LIE-11_EVE-FAX-14_EAR-ZOO-11_JAM-ZOO-11_WAS-ZOO-11,AIR-FAX_COW-FAX_FAX-LIE_EVE-FAX_EAR-ZOO_JAM-ZOO_WAS-ZOO,AIR-11_COW-11_LIE-11_EVE-14_EAR-11_JAM-11_WAS-11,0,outer,right
FAX-LIE,11,58.5537,22.7277,61.3543,75.8476,54.3467,68.2163,FAX_LIE,FAX-LIE-11,FAX-11_LIE-11,AIR_COW_ZOO_EVE_HOT,AIR-FAX-11_COW-FAX-11_FAX-ZOO-11_EVE-FAX-14_HOT-LIE-13,AIR-FAX_COW-FAX_FAX-ZOO_EVE-FAX_HOT-LIE,AIR-11_COW-11_ZOO-11_EVE-14_HOT-13,0,in_to_out,right
GAS-ODD,11,16.3616,94.7887,20.1956,41.236,109.893,35.491,GAS_ODD,GAS-ODD-11,GAS-11_ODD-11,LUG_EYE_TUX_AIR_KEG,GAS-LUG-11_EYE-GAS-7_GAS-TUX-11_AIR-ODD-11_KEG-ODD-11,GAS-LUG_EYE-GAS_GAS-TUX_AIR-ODD_KEG-ODD,LUG-11_EYE-7_TUX-8_AIR-11_KEG-11,0,outer,right
GAS-LUG,11,16.3616,94.8215,2.62721,39.4498,109.893,20.1956,GAS_LUG,GAS-LUG-11,GAS-11_LUG-11,ODD_EYE_TUX_WHY,GAS-ODD-11_EYE-GAS-7_GAS-TUX-11_LUG-WHY-8,GAS-ODD_EYE-GAS_GAS-TUX_LUG-WHY,ODD-11_EYE-7_TUX-8_WHY-8,0,in_to_out,right
JAM-ZOO,11,87.09,31.2523,57.8879,111.813,55.7241,61.6018,JAM_ZOO,JAM-ZOO-11,JAM-11_ZOO-11,HOT_PIG_MOO_EAR_FAX_WAS,HOT-JAM-13_JAM-PIG-13_JAM-MOO-13_EAR-ZOO-11_FAX-ZOO-11_WAS-ZOO-11,HOT-JAM_JAM-PIG_JAM-MOO_EAR-ZOO_FAX-ZOO_WAS-ZOO,HOT-13_PIG-13_MOO-10_EAR-11_FAX-11_WAS-11,0,outer,right
KEG-ODD,11,41.236,92.348,20.5952,68.4782,94.7887,35.491,KEG_ODD,KEG-ODD-11,KEG-11_ODD-11,WHY_COW_WAS_AIR_GAS,COW-KEG-11_KEG-WAS-11_KEG-WHY-8_AIR-ODD-11_GAS-ODD-11,KEG-WHY_COW-KEG_KEG-WAS_AIR-ODD_GAS-ODD,COW-11_WAS-11_WHY-8_AIR-11_GAS-11,0,outer,right
KEG-WAS,11,68.4782,77.1608,20.5952,90.8453,92.348,30.3545,KEG_WAS,KEG-WAS-11,KEG-11_WAS-11,WHY_COW_ODD_PHI_TAR_ZOO,COW-KEG-11_KEG-ODD-11_KEG-WHY-8_PHI-WAS-11_TAR-WAS-11_WAS-ZOO-11,KEG-WHY_COW-KEG_KEG-ODD_PHI-WAS_TAR-WAS_WAS-ZOO,COW-11_ODD-11_WHY-8_PHI-11_TAR-11_ZOO-11,0,outer,right
PHI-WAS,11,90.8453,76.4797,11.8212,112.308,77.1608,30.3545,PHI_WAS,PHI-WAS-11,PHI-11_WAS-11,SAW_GEL_KEG_TAR_ZOO,PHI-SAW-8_GEL-PHI-10_KEG-WAS-11_TAR-WAS-11_WAS-ZOO-11,PHI-SAW_GEL-PHI_KEG-WAS_TAR-WAS_WAS-ZOO,SAW-8_GEL-10_KEG-11_TAR-11_ZOO-11,0,outer,right
TAR-WAS,11,82.2775,72.4325,-1.23446,90.8453,77.1608,30.3545,TAR_WAS,TAR-WAS-11,TAR-11_WAS-11,SAW_YAY_KEG_PHI_ZOO,SAW-TAR-8_TAR-YAY-8_KEG-WAS-11_PHI-WAS-11_WAS-ZOO-11,SAW-TAR_TAR-YAY_KEG-WAS_PHI-WAS_WAS-ZOO,SAW-8_YAY-8_KEG-11_PHI-11_ZOO-11,0,in_to_out,right
WAS-ZOO,11,87.09,55.7241,30.3545,90.8453,77.1608,57.8879,WAS_ZOO,WAS-ZOO-11,WAS-11_ZOO-11,KEG_PHI_TAR_EAR_FAX_JAM,KEG-WAS-11_PHI-WAS-11_TAR-WAS-11_EAR-ZOO-11_FAX-ZOO-11_JAM-ZOO-11,KEG-WAS_PHI-WAS_TAR-WAS_EAR-ZOO_FAX-ZOO_JAM-ZOO,KEG-11_PHI-11_TAR-11_EAR-11_FAX-11_JAM-11,0,outer,right
AMP-SEX,10,119.286,55.7978,-43.5131,124.956,62.7204,-12.9705,AMP_SEX,AMP-SEX-10,AMP-10_SEX-10,YAY_SAW_ROB_CAB_GEL,AMP-ROB-10_AMP-CAB-10_AMP-YAY-8_AMP-SAW-8_CAB-SEX-10_GEL-SEX-10_SEX-YAY-8,AMP-YAY_AMP-SAW_AMP-ROB_AMP-CAB_SEX-YAY_CAB-SEX_GEL-SEX,ROB-10_CAB-10_YAY-8_SAW-8_CAB-10_GEL-10_YAY-8,0,in_to_out,right
COP-WOW,10,110.588,-60.9882,-43.4586,136.746,-40.8,-15.4188,COP_WOW,COP-WOW-10,COP-10_WOW-10,USE_TAT_ELK_NEW_GET_WIG_HIP,COP-NEW-10_COP-GET-10_COP-USE-9_COP-TAT-9_COP-ELK-9_HIP-WOW-10_WIG-WOW-9,COP-USE_COP-TAT_COP-ELK_COP-NEW_COP-GET_WIG-WOW_HIP-WOW,NEW-10_GET-10_USE-9_TAT-9_ELK-9_HIP-10_WIG-9,0,inner,right
ALL-GOO,10,120.983,-49.5455,27.5419,130.342,-20.7791,34.7087,ALL_GOO,ALL-GOO-10,ALL-10_GOO-10,EGG_SAD_RUG_PIG_PRO_FIG,ALL-EGG-10_ALL-SAD-10_ALL-RUG-10_ALL-PIG-10_ALL-PRO-10_FIG-GOO-12,ALL-EGG_ALL-SAD_ALL-RUG_ALL-PIG_ALL-PRO_FIG-GOO,EGG-10_SAD-10_RUG-10_PIG-10_PRO-13_FIG-12,0,in_to_out,right
ALL-EGG,10,119.015,-20.7791,17.6475,130.342,11.5217,27.5419,ALL_EGG,ALL-EGG-10,ALL-10_EGG-10,GOO_SAD_RUG_PIG_PRO_FOR_MOO,ALL-GOO-10_ALL-SAD-10_ALL-RUG-10_ALL-PIG-10_ALL-PRO-10_EGG-FOR-10_EGG-MOO-10,ALL-GOO_ALL-SAD_ALL-RUG_ALL-PIG_ALL-PRO_EGG-FOR_EGG-MOO,GOO-10_SAD-10_RUG-10_PIG-10_PRO-13_FOR-10_MOO-10,0,outer,right
ALL-SAD,10,114.127,-47.157,4.26403,130.342,-20.7791,27.5419,ALL_SAD,ALL-SAD-10,ALL-10_SAD-10,GOO_EGG_RUG_PIG_PRO_HIP_KEY,ALL-GOO-10_ALL-EGG-10_ALL-RUG-10_ALL-PIG-10_ALL-PRO-10_HIP-SAD-10_KEY-SAD-9,ALL-GOO_ALL-EGG_ALL-RUG_ALL-PIG_ALL-PRO_HIP-SAD_KEY-SAD,GOO-10_EGG-10_RUG-10_PIG-10_PRO-13_HIP-10_KEY-9,0,outer,right
ALL-RUG,10,117.753,-20.7791,0.629393,130.342,-16.2721,27.5419,ALL_RUG,ALL-RUG-10,ALL-10_RUG-10,GOO_EGG_SAD_PIG_PRO_FOR_GET,ALL-GOO-10_ALL-EGG-10_ALL-SAD-10_ALL-PIG-10_ALL-PRO-10_FOR-RUG-10_GET-RUG-10,ALL-GOO_ALL-EGG_ALL-SAD_ALL-PIG_ALL-PRO_FOR-RUG_GET-RUG,GOO-10_EGG-10_SAD-10_PIG-10_PRO-13_FOR-10_GET-10,0,in_to_out,right
ALL-PIG,10,126.057,-20.7791,27.5419,130.342,3.98645,47.4696,ALL_PIG,ALL-PIG-10,ALL-10_PIG-10,GOO_EGG_SAD_RUG_PRO_JAM,ALL-GOO-10_ALL-EGG-10_ALL-SAD-10_ALL-RUG-10_ALL-PRO-10_JAM-PIG-13,ALL-GOO_ALL-EGG_ALL-SAD_ALL-RUG_ALL-PRO_JAM-PIG,GOO-10_EGG-10_SAD-10_RUG-10_PRO-13_JAM-13,0,in_to_out,right
AMP-ROB,10,119.286,33.3548,-43.5131,126.986,55.7978,-14.515,AMP_ROB,AMP-ROB-10,AMP-10_ROB-10,SEX_YAY_SAW_CAB_GEL_OAK,AMP-SEX-10_AMP-CAB-10_AMP-YAY-8_AMP-SAW-8_CAB-ROB-10_GEL-ROB-10_OAK-ROB-10,AMP-SEX_AMP-YAY_AMP-SAW_AMP-CAB_CAB-ROB_GEL-ROB_OAK-ROB,SEX-10_CAB-10_YAY-8_SAW-8_CAB-10_GEL-10_OAK-10,0,outer,right
AMP-CAB,10,119.286,26.3504,-43.5131,123.699,55.7978,-41.2349,AMP_CAB,AMP-CAB-10,AMP-10_CAB-10,SEX_YAY_SAW_ROB_DAD_OAK_GET,AMP-SEX-10_AMP-ROB-10_AMP-YAY-8_AMP-SAW-8_CAB-ROB-10_CAB-DAD-10_CAB-OAK-10_CAB-GET-10_CAB-SEX-10_CAB-YAY-10,AMP-SEX_AMP-YAY_AMP-SAW_AMP-ROB_CAB-ROB_CAB-DAD_CAB-OAK_CAB-GET_CAB-SEX_CAB-YAY,SEX-10_ROB-10_YAY-8_SAW-8_ROB-10_DAD-10_OAK-10_GET-10_SEX-10_YAY-8,1,in_to_out,right
CAB-ROB,10,123.699,26.3504,-41.2349,126.986,33.3548,-14.515,CAB_ROB,CAB-ROB-10,CAB-10_ROB-10,AMP_DAD_OAK_GET_SEX_YAY_GEL,AMP-CAB-10_CAB-DAD-10_CAB-OAK-10_CAB-GET-10_CAB-SEX-10_CAB-YAY-10_AMP-ROB-10_GEL-ROB-10_OAK-ROB-10,AMP-CAB_CAB-DAD_CAB-OAK_CAB-GET_CAB-SEX_CAB-YAY_AMP-ROB_GEL-ROB_OAK-ROB,AMP-10_DAD-10_OAK-10_GET-10_SEX-10_YAY-8_AMP-10_GEL-10_OAK-10,0,in_to_out,right
CAB-DAD,10,123.699,21.5676,-41.2349,148.166,26.3504,5.27281,CAB_DAD,CAB-DAD-10,CAB-10_DAD-10,AMP_ROB_OAK_GET_SEX_YAY_MOO,AMP-CAB-10_CAB-ROB-10_CAB-OAK-10_CAB-GET-10_CAB-SEX-10_CAB-YAY-10_DAD-GET-10_DAD-OAK-10_DAD-MOO-10,AMP-CAB_CAB-ROB_CAB-OAK_CAB-GET_CAB-SEX_CAB-YAY_DAD-GET_DAD-OAK_DAD-MOO,AMP-10_ROB-10_OAK-10_GET-10_SEX-10_YAY-8_GET-10_OAK-10_MOO-10,0,inner,right
CAB-OAK,10,123.699,22.9832,-41.2349,151.392,26.3504,-29.4031,CAB_OAK,CAB-OAK-10,CAB-10_OAK-10,AMP_ROB_DAD_GET_SEX_YAY_FOR,AMP-CAB-10_CAB-ROB-10_CAB-DAD-10_CAB-GET-10_CAB-SEX-10_CAB-YAY-10_DAD-OAK-10_FOR-OAK-10_GET-OAK-10_OAK-ROB-10,AMP-CAB_CAB-ROB_CAB-DAD_CAB-GET_CAB-SEX_CAB-YAY_DAD-OAK_FOR-OAK_GET-OAK_OAK-ROB,AMP-10_ROB-10_DAD-10_GET-10_SEX-10_YAY-8_DAD-10_FOR-10_GET-10_ROB-10,1,in_to_out,right
CAB-GET,10,123.699,-11.4376,-41.2349,148.19,26.3504,-38.3741,CAB_GET,CAB-GET-10,CAB-10_GET-10,AMP_ROB_DAD_OAK_SEX_YAY_COP_FOR_HIP_RUG_NEW,AMP-CAB-10_CAB-ROB-10_CAB-DAD-10_CAB-OAK-10_CAB-SEX-10_CAB-YAY-10_COP-GET-10_DAD-GET-10_FOR-GET-10_GET-OAK-10_GET-HIP-10_GET-RUG-10_GET-NEW-10,AMP-CAB_CAB-ROB_CAB-DAD_CAB-OAK_CAB-SEX_CAB-YAY_COP-GET_DAD-GET_FOR-GET_GET-OAK_GET-HIP_GET-RUG_GET-NEW,AMP-10_ROB-10_DAD-10_OAK-10_SEX-10_YAY-8_COP-10_DAD-10_FOR-10_OAK-10_HIP-10_RUG-10_NEW-10,1,inner,right
CAB-SEX,10,123.699,26.3504,-41.2349,124.956,62.7204,-12.9705,CAB_SEX,CAB-SEX-10,CAB-10_SEX-10,AMP_ROB_DAD_OAK_GET_YAY_GEL,AMP-CAB-10_CAB-ROB-10_CAB-DAD-10_CAB-OAK-10_CAB-GET-10_CAB-YAY-10_AMP-SEX-10_GEL-SEX-10_SEX-YAY-8,AMP-CAB_CAB-ROB_CAB-DAD_CAB-OAK_CAB-GET_CAB-YAY_AMP-SEX_SEX-YAY_GEL-SEX,AMP-10_ROB-10_DAD-10_OAK-10_GET-10_YAY-8_AMP-10_GEL-10_YAY-8,0,inner,right
COP-NEW,10,110.588,-44.5582,-43.4586,140.85,-40.8,-42.5552,COP_NEW,COP-NEW-10,COP-10_NEW-10,WOW_USE_TAT_ELK_GET_HIP,COP-WOW-10_COP-GET-10_COP-USE-9_COP-TAT-9_COP-ELK-9_GET-NEW-10_HIP-NEW-10_NEW-USE-10,COP-WOW_COP-USE_COP-TAT_COP-ELK_COP-GET_GET-NEW_HIP-NEW_NEW-USE,WOW-10_GET-10_USE-9_TAT-9_ELK-9_GET-10_HIP-10_USE-9,1,in_to_out,right
COP-GET,10,110.588,-40.8,-43.4586,148.19,-11.4376,-38.3741,COP_GET,COP-GET-10,COP-10_GET-10,WOW_USE_TAT_ELK_NEW_CAB_DAD_FOR_OAK_HIP_RUG,COP-WOW-10_COP-NEW-10_COP-USE-9_COP-TAT-9_COP-ELK-9_CAB-GET-10_DAD-GET-10_FOR-GET-10_GET-OAK-10_GET-HIP-10_GET-RUG-10_GET-NEW-10,COP-WOW_COP-USE_COP-TAT_COP-ELK_COP-NEW_CAB-GET_DAD-GET_FOR-GET_GET-OAK_GET-HIP_GET-RUG_GET-NEW,WOW-10_NEW-10_USE-9_TAT-9_ELK-9_CAB-10_DAD-10_FOR-10_OAK-10_HIP-10_RUG-10_NEW-10,1,inner,right
DAD-GET,10,148.166,-11.4376,-38.3741,148.19,21.5676,5.27281,DAD_GET,DAD-GET-10,DAD-10_GET-10,CAB_OAK_MOO_COP_FOR_HIP_RUG_NEW,CAB-DAD-10_DAD-OAK-10_DAD-MOO-10_CAB-GET-10_COP-GET-10_FOR-GET-10_GET-OAK-10_GET-HIP-10_GET-RUG-10_GET-NEW-10,CAB-DAD_DAD-OAK_DAD-MOO_CAB-GET_COP-GET_FOR-GET_GET-OAK_GET-HIP_GET-RUG_GET-NEW,CAB-10_OAK-10_MOO-10_CAB-10_COP-10_FOR-10_OAK-10_HIP-10_RUG-10_NEW-10,0,inner,right
DAD-OAK,10,148.166,21.5676,-29.4031,151.392,22.9832,5.27281,DAD_OAK,DAD-OAK-10,DAD-10_OAK-10,CAB_GET_MOO_FOR_ROB,CAB-DAD-10_DAD-GET-10_DAD-MOO-10_CAB-OAK-10_FOR-OAK-10_GET-OAK-10_OAK-ROB-10,CAB-DAD_DAD-GET_DAD-MOO_CAB-OAK_FOR-OAK_GET-OAK_OAK-ROB,CAB-10_GET-10_MOO-10_CAB-10_FOR-10_GET-10_ROB-10,0,in_to_out,right
DAD-MOO,10,139.514,21.5676,5.27281,148.166,31.4236,38.0505,DAD_MOO,DAD-MOO-10,DAD-10_MOO-10,CAB_GET_OAK_EGG_GEL_JAM,CAB-DAD-10_DAD-GET-10_DAD-OAK-10_EGG-MOO-10_GEL-MOO-10_JAM-MOO-13,CAB-DAD_DAD-GET_DAD-OAK_EGG-MOO_GEL-MOO_JAM-MOO,CAB-10_GET-10_OAK-10_EGG-10_GEL-10_JAM-13,0,in_to_out,right
EAR-GEL,10,110.043,47.8065,14.8015,140.39,55.2469,32.2519,EAR_GEL,EAR-GEL-10,EAR-10_GEL-10,ZOO_SEX_ROB_MOO_PHI,EAR-ZOO-11_GEL-SEX-10_GEL-ROB-10_GEL-MOO-10_GEL-PHI-10,EAR-ZOO_GEL-SEX_GEL-ROB_GEL-MOO_GEL-PHI,ZOO-11_SEX-10_ROB-10_MOO-10_PHI-8,0,in_to_out,right
EGG-FOR,10,119.015,4.48361,-18.5342,126.588,11.5217,17.6475,EGG_FOR,EGG-FOR-10,EGG-10_FOR-10,ALL_MOO_OAK_GET_RUG_HIP,ALL-EGG-10_EGG-MOO-10_FOR-OAK-10_FOR-GET-10_FOR-RUG-10_FOR-HIP-10,ALL-EGG_EGG-MOO_FOR-OAK_FOR-GET_FOR-RUG_FOR-HIP,ALL-10_MOO-10_OAK-10_GET-10_RUG-10_HIP-10,0,outer,right
EGG-MOO,10,119.015,11.5217,17.6475,139.514,31.4236,38.0505,EGG_MOO,EGG-MOO-10,EGG-10_MOO-10,ALL_FOR_DAD_GEL_JAM,ALL-EGG-10_EGG-FOR-10_DAD-MOO-10_GEL-MOO-10_JAM-MOO-13,ALL-EGG_EGG-FOR_DAD-MOO_GEL-MOO_JAM-MOO,ALL-10_FOR-10_DAD-10_GEL-10_JAM-13,0,outer,right
FOR-OAK,10,126.588,4.48361,-29.4031,151.392,22.9832,-18.5342,FOR_OAK,FOR-OAK-10,FOR-10_OAK-10,EGG_GET_RUG_HIP_CAB_DAD_ROB,EGG-FOR-10_FOR-GET-10_FOR-RUG-10_FOR-HIP-10_CAB-OAK-10_DAD-OAK-10_GET-OAK-10_OAK-ROB-10,EGG-FOR_FOR-GET_FOR-RUG_FOR-HIP_CAB-OAK_DAD-OAK_GET-OAK_OAK-ROB,EGG-10_GET-10_RUG-10_HIP-10_CAB-10_DAD-10_GET-10_ROB-10,0,outer,right
FOR-GET,10,126.588,-11.4376,-38.3741,148.19,4.48361,-18.5342,FOR_GET,FOR-GET-10,FOR-10_GET-10,EGG_OAK_RUG_HIP_CAB_COP_DAD_NEW,EGG-FOR-10_FOR-OAK-10_FOR-RUG-10_FOR-HIP-10_CAB-GET-10_COP-GET-10_DAD-GET-10_GET-OAK-10_GET-HIP-10_GET-RUG-10_GET-NEW-10,EGG-FOR_FOR-OAK_FOR-RUG_FOR-HIP_CAB-GET_COP-GET_DAD-GET_GET-OAK_GET-HIP_GET-RUG_GET-NEW,EGG-10_OAK-10_RUG-10_HIP-10_CAB-10_COP-10_DAD-10_OAK-10_HIP-10_RUG-10_NEW-10,0,in_to_out,right
