Pixel_i,Module1,Module2,Inner_Outer,Left_Right_Mid,Node1,Node2,X,Y,Z,Strip
879,1,1,inner,left,ELK,SIR,-73.40178453555384,-69.91248892905095,-40.11620003691243,1
880,1,1,inner,left,ELK,SIR,-73.52450242035549,-69.47769576051343,-40.592069415594125,1
881,1,1,inner,left,ELK,SIR,-73.64722030515713,-69.0429025919759,-41.06793879427582,1
882,1,1,inner,left,ELK,SIR,-73.76993818995878,-68.60810942343838,-41.54380817295751,1
883,1,1,inner,left,ELK,SIR,-73.89265607476042,-68.17331625490085,-42.019677551639205,1
884,1,1,inner,left,ELK,SIR,-74.01537395956207,-67.73852308636333,-42.4955469303209,1
885,1,1,inner,left,ELK,SIR,-74.13809184436371,-67.3037299178258,-42.97141630900259,1
886,1,1,inner,left,ELK,SIR,-74.26080972916536,-66.86893674928828,-43.447285687684285,1
887,1,1,inner,left,ELK,SIR,-74.383527613967,-66.43414358075076,-43.92315506636598,1
888,1,1,inner,left,ELK,SIR,-74.50624549876865,-65.99935041221323,-44.39902444504767,1
889,1,1,inner,left,ELK,SIR,-74.6289633835703,-65.56455724367571,-44.874893823729366,1
890,1,1,inner,left,ELK,SIR,-74.75168126837194,-65.12976407513818,-45.35076320241106,1
891,1,1,inner,left,ELK,SIR,-74.87439915317358,-64.69497090660066,-45.82663258109275,1
892,1,1,inner,left,ELK,SIR,-74.99711703797523,-64.26017773806313,-46.302501959774446,1
893,1,1,inner,left,ELK,SIR,-75.11983492277687,-63.8253845695256,-46.77837133845614,1
894,1,1,inner,left,ELK,SIR,-75.24255280757852,-63.39059140098807,-47.25424071713783,1
895,1,1,inner,left,ELK,SIR,-75.36527069238016,-62.95579823245054,-47.730110095819526,1
896,1,1,inner,left,ELK,SIR,-75.48798857718181,-62.52100506391301,-48.20597947450122,1
897,1,1,inner,left,ELK,SIR,-75.61070646198345,-62.08621189537548,-48.68184885318291,1
898,1,1,inner,left,ELK,SIR,-75.7334243467851,-61.651418726837946,-49.15771823186461,1
899,1,1,inner,left,ELK,SIR,-75.85614223158674,-61.216625558300414,-49.6335876105463,1
900,1,1,inner,left,ELK,SIR,-75.97886011638839,-60.78183238976288,-50.10945698922799,1
901,1,1,inner,left,ELK,SIR,-76.10157800119003,-60.34703922122535,-50.58532636790969,1
902,1,1,inner,left,ELK,SIR,-76.22429588599168,-59.91224605268782,-51.06119574659138,1
903,1,1,inner,left,ELK,SIR,-76.34701377079332,-59.47745288415029,-51.537065125273074,1
904,1,1,inner,left,ELK,SIR,-76.46973165559497,-59.04265971561276,-52.01293450395477,1
905,1,1,inner,left,ELK,SIR,-76.59244954039661,-58.607866547075226,-52.48880388263646,1
906,1,1,inner,left,ELK,SIR,-76.71516742519826,-58.173073378537694,-52.964673261318154,1
907,1,1,inner,left,ELK,SIR,-76.8378853099999,-57.73828021000016,-53.44054263999985,1
908,1,1,inner,left,ELK,SIR,-76.96060319480155,-57.30348704146263,-53.91641201868154,1
909,1,1,inner,left,ELK,SIR,-77.0833210796032,-56.8686938729251,-54.392281397363234,1
910,1,1,inner,left,ELK,SIR,-77.20603896440484,-56.43390070438757,-54.86815077604493,1
911,1,1,inner,left,ELK,SIR,-77.32875684920648,-55.99910753585004,-55.34402015472662,1
912,1,1,inner,left,ELK,SIR,-77.45147473400813,-55.564314367312505,-55.819889533408315,1
913,1,1,inner,left,ELK,SIR,-77.57419261880978,-55.129521198774974,-56.29575891209001,1
914,1,1,inner,left,ELK,SIR,-77.69691050361142,-54.69472803023744,-56.7716282907717,1
915,1,1,inner,left,ELK,SIR,-77.81962838841307,-54.25993486169991,-57.247497669453395,1
916,1,1,inner,left,ELK,SIR,-77.94234627321471,-53.82514169316238,-57.72336704813509,1
917,1,1,inner,left,ELK,SIR,-78.06506415801636,-53.39034852462485,-58.19923642681678,1
918,1,1,inner,left,ELK,SIR,-78.187782042818,-52.95555535608732,-58.675105805498475,1
919,1,1,inner,left,ELK,SIR,-78.31049992761965,-52.520762187549785,-59.15097518418017,1
920,1,1,inner,left,ELK,SIR,-78.43321781242129,-52.08596901901225,-59.62684456286186,1
921,1,1,inner,left,ELK,SIR,-78.55593569722294,-51.65117585047472,-60.102713941543556,1
922,1,1,inner,left,ELK,SIR,-78.67865358202458,-51.21638268193719,-60.57858332022525,1
923,1,1,inner,left,ELK,SIR,-78.80137146682623,-50.78158951339966,-61.05445269890694,1
924,1,1,inner,left,ELK,SIR,-78.92408935162787,-50.34679634486213,-61.530322077588636,1
925,1,1,inner,left,ELK,SIR,-79.04680723642952,-49.912003176324596,-62.00619145627033,1
926,1,1,inner,left,ELK,SIR,-79.16952512123116,-49.477210007787065,-62.48206083495202,1
927,1,1,inner,left,ELK,SIR,-79.2922430060328,-49.04241683924953,-62.957930213633716,1
928,1,1,inner,left,ELK,SIR,-79.41496089083445,-48.607623670712,-63.43379959231541,1
929,1,1,inner,left,ELK,SIR,-79.5376787756361,-48.17283050217447,-63.9096689709971,1
930,1,1,inner,left,ELK,SIR,-79.66039666043774,-47.73803733363694,-64.3855383496788,1
931,1,1,inner,left,ELK,SIR,-79.78311454523939,-47.30324416509941,-64.86140772836049,1
932,1,1,inner,left,ELK,SIR,-79.90583243004103,-46.868450996561876,-65.33727710704218,1
933,1,1,inner,left,ELK,SIR,-80.02855031484268,-46.433657828024344,-65.81314648572388,1
934,1,1,inner,left,ELK,SIR,-80.15126819964432,-45.99886465948681,-66.28901586440557,1
935,1,1,inner,left,ELK,SIR,-80.27398608444597,-45.56407149094928,-66.76488524308726,1
936,1,1,inner,left,ELK,SIR,-80.39670396924761,-45.12927832241175,-67.24075462176896,1
937,1,1,inner,left,ELK,SIR,-80.51942185404926,-44.69448515387422,-67.71662400045065,1
938,1,1,inner,left,ELK,SIR,-80.6421397388509,-44.25969198533669,-68.19249337913234,1
939,1,1,inner,left,ELK,SIR,-80.76485762365255,-43.824898816799156,-68.66836275781404,1
940,1,1,inner,left,ELK,SIR,-80.88757550845419,-43.390105648261624,-69.14423213649573,1
941,1,1,inner,left,ELK,SIR,-81.01029339325584,-42.95531247972409,-69.62010151517742,1
942,1,1,inner,left,ELK,SIR,-81.13301127805748,-42.52051931118656,-70.09597089385912,1
943,1,1,inner,left,ELK,SIR,-81.25572916285913,-42.08572614264903,-70.57184027254081,1
944,1,1,inner,left,ELK,SIR,-81.37844704766077,-41.6509329741115,-71.0477096512225,1
945,1,1,inner,left,ELK,SIR,-81.50116493246242,-41.21613980557397,-71.5235790299042,1
946,1,1,inner,left,ELK,SIR,-81.62388281726406,-40.781346637036435,-71.99944840858589,1
947,1,1,inner,left,ELK,SIR,-81.7466007020657,-40.346553468498904,-72.47531778726758,1
948,1,1,inner,left,ELK,SIR,-81.86931858686735,-39.91176029996137,-72.95118716594928,1
949,1,1,inner,left,ELK,SIR,-81.992036471669,-39.47696713142384,-73.42705654463097,1
950,1,1,in_to_out,left,ONO,SIR,-85.82859637003044,-61.94055047707785,-58.035947881747646,1
951,1,1,in_to_out,left,ONO,SIR,-85.75247875734603,-61.409147049415516,-58.41327128458922,1
952,1,1,in_to_out,left,ONO,SIR,-85.67636114466161,-60.87774362175318,-58.7905946874308,1
953,1,1,in_to_out,left,ONO,SIR,-85.6002435319772,-60.34634019409085,-59.16791809027237,1
954,1,1,in_to_out,left,ONO,SIR,-85.52412591929279,-59.81493676642852,-59.54524149311395,1
955,1,1,in_to_out,left,ONO,SIR,-85.44800830660837,-59.28353333876618,-59.922564895955524,1
956,1,1,in_to_out,left,ONO,SIR,-85.37189069392396,-58.75212991110385,-60.2998882987971,1
957,1,1,in_to_out,left,ONO,SIR,-85.29577308123955,-58.22072648344152,-60.677211701638676,1
958,1,1,in_to_out,left,ONO,SIR,-85.21965546855513,-57.689323055779184,-61.05453510448025,1
959,1,1,in_to_out,left,ONO,SIR,-85.14353785587072,-57.15791962811685,-61.43185850732183,1
960,1,1,in_to_out,left,ONO,SIR,-85.0674202431863,-56.62651620045452,-61.8091819101634,1
961,1,1,in_to_out,left,ONO,SIR,-84.99130263050189,-56.095112772792184,-62.18650531300498,1
962,1,1,in_to_out,left,ONO,SIR,-84.91518501781748,-55.56370934512985,-62.563828715846554,1
963,1,1,in_to_out,left,ONO,SIR,-84.83906740513306,-55.03230591746752,-62.94115211868813,1
