module,name,x(inches),y(inches),z(inches),[name and distance (inches) for all connected nodes]
1,ARM,461.743719,100.762381,92.05712,ELF,28.695,BIO,29.404,WET,29.906,DUB,26.896,NOM,27.108
1,BIO,463.012482,118.022659,68.285768,ARM,29.404,ELF,26.717,JOY,30.382,NOM,29.741,RAD,27.727,SPY,33.551
1,DUB,439.654337,101.96354,107.35484,ARM,26.896,WAR,26.498,WET,28.766,ELF,31.595
1,ELF,439.137455,109.442914,76.662489,ARM,28.695,BIO,26.717,DUB,31.595,WET,45.280,SPY,45.523,PIE,45.692,GAL,29.583,WAR,29.441,RAD,29.962,HOW,37.277,NOM,38.400
1,FRO,479.660218,91.961102,0.878402,RAW,28.903,WHO,33.324,GUN,27.196
1,GAL,421.532164,133.213048,76.233488,ELF,29.583,PIE,29.281,HOW,24.632,WAR,26.523,RAD,25.947
1,GUN,476.76214,86.177837,27.2939,FRO,27.196,JOY,28.684,RAW,31.083,WHO,47.736,NOM,42.485,SPY,45.149
1,HOW,402.871171,117.511978,79.696304,ELF,37.277,GAL,24.632,WAR,25.670,PIE,38.885
1,JOY,480.603684,107.834965,45.705938,BIO,30.382,GUN,28.684,NOM,31.403,SPY,32.276,RAW,30.800
1,LEG,450.240641,137.15173,9.125889,OVA,31.062,SPY,30.484,WHO,31.160,RAW,32.580,NIX,35.329
1,NIX,416.162406,146.118196,6.598697,LEG,35.329,SPY,53.221,OVA,32.184,WHO,52.820,PIE,42.411
1,NOM,471.049445,89.405434,69.269584,ARM,27.108,BIO,29.741,ELF,38.400,GUN,42.485,JOY,31.403,WET,42.695,SPY,50.716
1,OVA,434.10143,148.248363,33.23452,LEG,31.062,NIX,32.184,PIE,26.741,RAD,31.559,SPY,31.561
1,PIE,415.454299,135.668429,47.69575,ELF,45.692,GAL,29.281,HOW,38.885,NIX,42.411,OVA,26.741,RAD,29.587,SPY,42.135
1,RAD,442.110514,134.483141,60.480345,BIO,27.727,ELF,29.962,GAL,25.947,OVA,31.559,PIE,29.587,SPY,28.842
1,RAW,473.059913,115.187843,16.763664,FRO,28.903,GUN,31.083,JOY,30.800,LEG,32.580,SPY,28.604,WHO,31.151
1,SPY,454.453997,124.343867,36.466235,BIO,33.551,ELF,45.523,GUN,45.149,JOY,32.276,LEG,30.484,NIX,53.221,NOM,50.716,OVA,31.561,PIE,42.135,RAD,28.842,RAW,28.604,WHO,45.023
1,WAR,420.831075,118.113345,98.027143,DUB,26.498,ELF,29.441,GAL,26.523,HOW,25.670
1,WET,451.05956,75.718157,104.425526,ARM,29.906,DUB,28.766,ELF,45.280,NOM,42.695
1,WHO,452.64691,110.138039,-6.21827,FRO,33.324,GUN,47.736,LEG,31.160,NIX,52.820,RAW,31.151,SPY,45.023
2,ASK,497.103489,64.58376,10.261813,ORC,29.959,GUN,30.930,TUB,25.719,OFF,26.166,TAG,31.213
2,BAH,493.7051,-15.071302,-1.117679,ETA,28.557,CIS,29.020,BOY,30.513
2,BOY,504.964387,11.400891,9.055196,BAH,30.513,FOX,29.439,ETA,30.703,TAG,29.584,CIS,27.047,ORC,29.630
2,CIS,481.869722,11.136105,-5.020168,BAH,29.020,BOY,27.047,ORC,30.931,ETA,41.013,TAG,41.541,OFF,49.375
2,DIG,495.908131,81.510101,52.616012,GUN,30.636,NOM,28.348,HIT,30.410,DUI,27.081,TUB,26.691
2,DUI,493.748895,54.966798,57.531118,DIG,27.081,HIT,23.838,SKY,26.577,TUB,26.212,GUN,43.773,SUN,26.418,TAG,39.042,IVY,42.674,NOM,38.994
2,ETA,494.365812,-11.030214,27.144032,BAH,28.557,BOY,30.703,CIS,41.013,TUX,29.260,IVY,42.004,FOX,31.109,TAG,47.703
2,FOX,510.005904,13.582607,37.977083,BOY,29.439,ETA,31.109,SKY,24.062,IVY,30.355,TUX,30.838,TAG,29.353
2,GUN,478.774993,82.806779,27.252488,ASK,30.930,DIG,30.636,DUI,43.773,OFF,38.742,NOM,42.295,TAG,50.571,TUB,32.946
